"","Date","rate"
"15100","2010-01-06",11.0423213226275
"15101","2010-01-07",11.6987308585749
"15102","2010-01-08",12.6999905011187
"15103","2010-01-11",9.33810254316819
"15104","2010-01-12",9.57676212034
"15105","2010-01-13",12.0426723987969
"15106","2010-01-14",9.05213944931091
"15107","2010-01-15",8.76411303802711
"15108","2010-01-19",9.09421216104696
"15109","2010-01-20",7.93244063027333
"15110","2010-01-21",7.62064944217688
"15111","2010-01-22",10.7642252850647
"15112","2010-01-25",10.9438186329013
"15113","2010-01-26",10.6451577582931
"15114","2010-01-27",8.87630676510509
"15115","2010-01-28",9.24480082183052
"15116","2010-01-29",8.49973716150776
"15117","2010-02-01",8.68977794997006
"15118","2010-02-02",10.4153775519284
"15119","2010-02-03",6.93848068379585
"15120","2010-02-04",11.6880770568488
"15121","2010-02-05",9.45167442719413
"15122","2010-02-08",8.67944704862321
"15123","2010-02-09",12.2092003346438
"15124","2010-02-10",9.27529631753264
"15125","2010-02-11",11.7962450591344
"15126","2010-02-12",8.0346838978173
"15127","2010-02-16",10.9273466203663
"15128","2010-02-17",10.0460001778208
"15129","2010-02-18",12.2507946995815
"15130","2010-02-19",13.7258359829832
"15131","2010-02-22",8.8286353377015
"15132","2010-02-23",9.26704491416376
"15133","2010-02-24",12.3497746976698
"15134","2010-02-25",13.1348960476941
"15135","2010-02-26",9.17888728894744
"15136","2010-03-01",12.1233941619236
"15137","2010-03-02",15.5071695830229
"15138","2010-03-03",11.1794161590744
"15139","2010-03-04",8.53632753757032
"15140","2010-03-05",17.2946508784723
"15141","2010-03-08",12.7393252828979
"15142","2010-03-09",10.796469977516
"15143","2010-03-10",11.0222691282279
"15144","2010-03-11",16.8680404953227
"15145","2010-03-12",15.4027930471592
"15146","2010-03-15",9.71262510518219
"15147","2010-03-16",10.2923342399029
"15148","2010-03-17",16.0581705772437
"15149","2010-03-18",10.5623515502269
"15150","2010-03-19",10.558874681226
"15151","2010-03-22",9.87542964229455
"15152","2010-03-23",10.4084507657874
"15153","2010-03-24",12.7493565353482
"15154","2010-03-25",14.423883861969
"15155","2010-03-26",10.3404693097486
"15156","2010-03-29",20.1245202261497
"15157","2010-03-30",11.4441730116942
"15158","2010-03-31",9.80882396311658
"15159","2010-04-01",9.67471144993978
"15160","2010-04-05",12.7728155561396
"15161","2010-04-06",10.2735174237524
"15162","2010-04-07",11.3831101402033
"15163","2010-04-08",10.016105221522
"15164","2010-04-09",12.6773865721032
"15165","2010-04-12",14.5710119419911
"15166","2010-04-13",8.99261965892577
"15167","2010-04-14",14.158180938631
"15168","2010-04-15",8.2545784922448
"15169","2010-04-16",10.7978974768542
"15170","2010-04-19",9.64209528982743
"15171","2010-04-20",13.7778723739669
"15172","2010-04-21",12.1813504769169
"15173","2010-04-22",9.8887066412572
"15174","2010-04-23",10.8999334206456
"15175","2010-04-26",7.51158224184336
"15176","2010-04-27",10.0834000699499
"15177","2010-04-28",8.69436511305099
"15178","2010-04-29",8.19096879863626
"15179","2010-04-30",8.66714546150514
"15180","2010-05-03",7.4729095949134
"15181","2010-05-04",10.0454496034772
"15182","2010-05-05",6.86206635036542
"15183","2010-05-06",8.35872486176519
"15184","2010-05-07",6.24830782157593
"15185","2010-05-10",11.3695534651267
"15186","2010-05-11",8.57495726978616
"15187","2010-05-12",8.82165149554281
"15188","2010-05-13",7.94779533765922
"15189","2010-05-14",13.6079297652093
"15190","2010-05-17",8.50960339729257
"15191","2010-05-18",10.5451963678646
"15192","2010-05-19",6.48962337050753
"15193","2010-05-20",8.39616210972788
"15194","2010-05-21",8.69981383840673
"15195","2010-05-24",15.8927804564409
"15196","2010-05-25",10.3483114195951
"15197","2010-05-26",6.8300141796804
"15198","2010-05-27",8.78420423045862
"15199","2010-05-28",8.1297282957711
"15200","2010-06-01",7.31145367682614
"15201","2010-06-02",11.0173971313111
"15202","2010-06-03",6.73873325939222
"15203","2010-06-04",8.60538526190579
"15204","2010-06-07",9.02407616997075
"15205","2010-06-08",10.2515283501095
"15206","2010-06-09",7.04626951374765
"15207","2010-06-10",10.8615597636202
"15208","2010-06-11",12.6347618900375
"15209","2010-06-14",7.50200419544407
"15210","2010-06-15",14.9897195764136
"15211","2010-06-16",13.3170952553389
"15212","2010-06-17",13.264598693666
"15213","2010-06-18",11.1158133816499
"15214","2010-06-21",8.26151625004838
"15215","2010-06-22",11.6279933199488
"15216","2010-06-23",8.17233581259566
"15217","2010-06-24",11.7143130018819
"15218","2010-06-25",12.3955621064789
"15219","2010-06-28",6.94643847620199
"15220","2010-06-29",9.18787299962258
"15221","2010-06-30",11.4640849980116
"15222","2010-07-01",10.736463188615
"15223","2010-07-02",10.4579427518514
"15224","2010-07-06",6.92630622984404
"15225","2010-07-07",9.3313956084043
"15226","2010-07-08",9.86626883165676
"15227","2010-07-09",14.4369971530013
"15228","2010-07-12",8.34952037524951
"15229","2010-07-13",17.5424716720999
"15230","2010-07-14",13.4573732809209
"15231","2010-07-15",7.09340796028802
"15232","2010-07-16",10.2380374315595
"15233","2010-07-19",8.94538231107443
"15234","2010-07-20",8.71352635792647
"15235","2010-07-21",7.58729157005733
"15236","2010-07-22",9.6023651924705
"15237","2010-07-23",8.98365326518051
"15238","2010-07-26",13.7191546129846
"15239","2010-07-27",9.94611124775862
"15240","2010-07-28",10.9651432685844
"15241","2010-07-29",19.3289457887102
"15242","2010-07-30",7.63137930226215
"15243","2010-08-02",10.6797981114324
"15244","2010-08-03",10.2150263604368
"15245","2010-08-04",13.339802491769
"15246","2010-08-05",11.1966630413116
"15247","2010-08-06",10.4121824162119
"15248","2010-08-09",10.2428862144206
"15249","2010-08-10",7.1383731948128
"15250","2010-08-11",10.4505987546256
"15251","2010-08-12",11.0311694156706
"15252","2010-08-13",18.0484080043273
"15253","2010-08-16",8.81391515270482
"15254","2010-08-17",13.0276750248974
"15255","2010-08-18",8.15669930064327
"15256","2010-08-19",11.2189297064619
"15257","2010-08-20",11.0228693707055
"15258","2010-08-23",8.46549913211413
"15259","2010-08-24",11.434134978868
"15260","2010-08-25",9.73702546591571
"15261","2010-08-26",8.19829998573822
"15262","2010-08-27",8.43720383373365
"15263","2010-08-30",15.6946583215904
"15264","2010-08-31",7.04641674543211
"15265","2010-09-01",9.40317797431052
"15266","2010-09-02",8.65219984527348
"15267","2010-09-03",8.93583323729233
"15268","2010-09-07",10.0908575265825
"15269","2010-09-08",10.6648694143991
"15270","2010-09-09",10.6520626570172
"15271","2010-09-10",8.99611162416719
"15272","2010-09-13",14.4917250601144
"15273","2010-09-14",11.2866141315129
"15274","2010-09-15",15.8348265267902
"15275","2010-09-16",14.1957597815137
"15276","2010-09-17",8.37163102549235
"15277","2010-09-20",11.9323573292394
"15278","2010-09-21",10.667684947028
"15279","2010-09-22",9.5754618532263
"15280","2010-09-23",7.70803723905289
"15281","2010-09-24",10.3460381526368
"15282","2010-09-27",10.6573939931032
"15283","2010-09-28",11.9139259750707
"15284","2010-09-29",11.5632359532815
"15285","2010-09-30",10.844843512507
"15286","2010-10-01",9.6479133499551
"15287","2010-10-04",7.73971510519991
"15288","2010-10-05",14.610491614805
"15289","2010-10-06",12.8181844579953
"15290","2010-10-07",10.1916422344158
"15291","2010-10-08",17.666041808856
"15292","2010-10-11",11.1356604696035
"15293","2010-10-12",9.88940854063203
"15294","2010-10-13",11.2307816888937
"15295","2010-10-14",12.4019185821363
"15296","2010-10-15",9.85523388323202
"15297","2010-10-18",8.28573594187225
"15298","2010-10-19",9.10817946362172
"15299","2010-10-20",12.6691398112752
"15300","2010-10-21",12.0735446096277
"15301","2010-10-22",12.2873940278813
"15302","2010-10-25",21.9780892487571
"15303","2010-10-26",11.8359940510487
"15304","2010-10-27",13.5802124152081
"15305","2010-10-28",15.460715882957
"15306","2010-10-29",13.9254088149798
"15307","2010-11-01",9.71773039558831
"15308","2010-11-02",11.2107428118104
"15309","2010-11-03",7.897076993276
"15310","2010-11-04",11.0819231555293
"15311","2010-11-05",12.3117750522286
"15312","2010-11-08",9.64359502307286
"15313","2010-11-09",10.8632033290213
"15314","2010-11-10",10.9253811357874
"15315","2010-11-11",8.87787266862873
